collector_timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,seq_num,reporting_sw,hops,egress_port_tx_util,egress_timestamp,hop_latency,ingress_timestamp,l1_egress_port_id,l1_ingress_port_id,l2_egress_port_id,l2_ingress_port_id,queue_occupancy,queue_occupancy_id,switch_id
1713556185.7860568,658,10.0.2.2,10.0.4.2,7676,7878,17,658,2,3,0,1713556185783925000,1673633397,0,4,0,0,0,0,0,2
1713556185.7860568,658,10.0.2.2,10.0.4.2,7676,7878,17,658,2,3,0,1713556185782621000,458,1713556185782163000,2,1,0,0,0,0,1
1713556185.7860568,658,10.0.2.2,10.0.4.2,7676,7878,17,658,2,3,0,1713556185781485000,955,1713556185780530000,1,2,0,0,0,0,0
1713556185.8868241,659,10.0.2.2,10.0.4.2,7676,7878,17,659,2,3,0,1713556185884545000,1673734017,0,4,0,0,0,0,0,2
1713556185.8868241,659,10.0.2.2,10.0.4.2,7676,7878,17,659,2,3,0,1713556185882994000,535,1713556185882459000,2,1,0,0,0,0,1
1713556185.8868241,659,10.0.2.2,10.0.4.2,7676,7878,17,659,2,3,0,1713556185881662000,711,1713556185880951000,1,2,0,0,0,0,0
1713556185.986762,660,10.0.2.2,10.0.4.2,7676,7878,17,660,2,3,0,1713556185984616000,1673834088,0,4,0,0,0,0,0,2
1713556185.986762,660,10.0.2.2,10.0.4.2,7676,7878,17,660,2,3,0,1713556185983187000,467,1713556185982720000,2,1,0,0,0,0,1
1713556185.986762,660,10.0.2.2,10.0.4.2,7676,7878,17,660,2,3,0,1713556185982011000,780,1713556185981231000,1,2,0,0,0,0,0
1713556186.0872993,661,10.0.2.2,10.0.4.2,7676,7878,17,661,2,3,0,1713556186085158000,1673934630,0,4,0,0,0,0,0,2
1713556186.0872993,661,10.0.2.2,10.0.4.2,7676,7878,17,661,2,3,0,1713556186083692000,522,1713556186083170000,2,1,0,0,0,0,1
1713556186.0872993,661,10.0.2.2,10.0.4.2,7676,7878,17,661,2,3,0,1713556186082405000,762,1713556186081643000,1,2,0,0,0,0,0
1713556186.1878219,662,10.0.2.2,10.0.4.2,7676,7878,17,662,2,3,0,1713556186185454000,1674034926,0,4,0,0,0,0,0,2
1713556186.1878219,662,10.0.2.2,10.0.4.2,7676,7878,17,662,2,3,0,1713556186183855000,494,1713556186183361000,2,1,0,0,0,0,1
1713556186.1878219,662,10.0.2.2,10.0.4.2,7676,7878,17,662,2,3,0,1713556186182681000,747,1713556186181934000,1,2,0,0,0,0,0
1713556186.2884843,663,10.0.2.2,10.0.4.2,7676,7878,17,663,2,3,0,1713556186286156000,1674135628,0,4,0,0,0,0,0,2
1713556186.2884843,663,10.0.2.2,10.0.4.2,7676,7878,17,663,2,3,0,1713556186284595000,523,1713556186284072000,2,1,0,0,0,0,1
1713556186.2884843,663,10.0.2.2,10.0.4.2,7676,7878,17,663,2,3,0,1713556186283218000,868,1713556186282350000,1,2,0,0,0,0,0
1713556186.388393,664,10.0.2.2,10.0.4.2,7676,7878,17,664,2,3,0,1713556186386185000,1674235657,0,4,0,0,0,0,0,2
1713556186.388393,664,10.0.2.2,10.0.4.2,7676,7878,17,664,2,3,0,1713556186384725000,511,1713556186384214000,2,1,0,0,0,0,1
1713556186.388393,664,10.0.2.2,10.0.4.2,7676,7878,17,664,2,3,0,1713556186383474000,791,1713556186382683000,1,2,0,0,0,0,0
1713556186.4886963,665,10.0.2.2,10.0.4.2,7676,7878,17,665,2,3,0,1713556186486483000,1674335955,0,4,0,0,0,0,0,2
1713556186.4886963,665,10.0.2.2,10.0.4.2,7676,7878,17,665,2,3,0,1713556186485058000,457,1713556186484601000,2,1,0,0,0,0,1
1713556186.4886963,665,10.0.2.2,10.0.4.2,7676,7878,17,665,2,3,0,1713556186483867000,882,1713556186482985000,1,2,0,0,0,0,0
1713556186.5886354,666,10.0.2.2,10.0.4.2,7676,7878,17,666,2,3,0,1713556186586454000,1674435926,0,4,0,0,0,0,0,2
1713556186.5886354,666,10.0.2.2,10.0.4.2,7676,7878,17,666,2,3,0,1713556186585155000,456,1713556186584699000,2,1,0,0,0,0,1
1713556186.5886354,666,10.0.2.2,10.0.4.2,7676,7878,17,666,2,3,0,1713556186584056000,726,1713556186583330000,1,2,0,0,0,0,0
1713556186.6893325,667,10.0.2.2,10.0.4.2,7676,7878,17,667,2,3,0,1713556186686927000,1674536399,0,4,0,0,0,0,0,2
1713556186.6893325,667,10.0.2.2,10.0.4.2,7676,7878,17,667,2,3,0,1713556186685598000,483,1713556186685115000,2,1,0,0,0,0,1
1713556186.6893325,667,10.0.2.2,10.0.4.2,7676,7878,17,667,2,3,0,1713556186684442000,648,1713556186683794000,1,2,0,0,0,0,0
1713556186.7899773,668,10.0.2.2,10.0.4.2,7676,7878,17,668,2,3,0,1713556186787697000,1674637169,0,4,0,0,0,0,0,2
1713556186.7899773,668,10.0.2.2,10.0.4.2,7676,7878,17,668,2,3,0,1713556186786233000,458,1713556186785775000,2,1,0,0,0,0,1
1713556186.7899773,668,10.0.2.2,10.0.4.2,7676,7878,17,668,2,3,0,1713556186785053000,770,1713556186784283000,1,2,0,0,0,0,0
1713556186.8901541,669,10.0.2.2,10.0.4.2,7676,7878,17,669,2,3,0,1713556186888060000,1674737532,0,4,0,0,0,0,0,2
1713556186.8901541,669,10.0.2.2,10.0.4.2,7676,7878,17,669,2,3,0,1713556186886673000,457,1713556186886216000,2,1,0,0,0,0,1
1713556186.8901541,669,10.0.2.2,10.0.4.2,7676,7878,17,669,2,3,0,1713556186885474000,749,1713556186884725000,1,2,0,0,0,0,0
1713556186.9903395,670,10.0.2.2,10.0.4.2,7676,7878,17,670,2,3,0,1713556186988264000,1674837736,0,4,0,0,0,0,0,2
1713556186.9903395,670,10.0.2.2,10.0.4.2,7676,7878,17,670,2,3,0,1713556186986923000,473,1713556186986450000,2,1,0,0,0,0,1
1713556186.9903395,670,10.0.2.2,10.0.4.2,7676,7878,17,670,2,3,0,1713556186985719000,686,1713556186985033000,1,2,0,0,0,0,0
1713556187.091373,671,10.0.2.2,10.0.4.2,7676,7878,17,671,2,3,0,1713556187089076000,1674938548,0,4,0,0,0,0,0,2
1713556187.091373,671,10.0.2.2,10.0.4.2,7676,7878,17,671,2,3,0,1713556187087347000,457,1713556187086890000,2,1,0,0,0,0,1
1713556187.091373,671,10.0.2.2,10.0.4.2,7676,7878,17,671,2,3,0,1713556187086180000,602,1713556187085578000,1,2,0,0,0,0,0
1713556187.1918077,672,10.0.2.2,10.0.4.2,7676,7878,17,672,2,3,0,1713556187189528000,1675039000,0,4,0,0,0,0,0,2
1713556187.1918077,672,10.0.2.2,10.0.4.2,7676,7878,17,672,2,3,0,1713556187188202000,466,1713556187187736000,2,1,0,0,0,0,1
1713556187.1918077,672,10.0.2.2,10.0.4.2,7676,7878,17,672,2,3,0,1713556187186748000,670,1713556187186078000,1,2,0,0,0,0,0
1713556187.2926707,673,10.0.2.2,10.0.4.2,7676,7878,17,673,2,3,0,1713556187290073000,1675139545,0,4,0,0,0,0,0,2
1713556187.2926707,673,10.0.2.2,10.0.4.2,7676,7878,17,673,2,3,0,1713556187288464000,477,1713556187287987000,2,1,0,0,0,0,1
1713556187.2926707,673,10.0.2.2,10.0.4.2,7676,7878,17,673,2,3,0,1713556187287169000,699,1713556187286470000,1,2,0,0,0,0,0
1713556187.3925424,674,10.0.2.2,10.0.4.2,7676,7878,17,674,2,3,0,1713556187390284000,1675239756,0,4,0,0,0,0,0,2
1713556187.3925424,674,10.0.2.2,10.0.4.2,7676,7878,17,674,2,3,0,1713556187388923000,511,1713556187388412000,2,1,0,0,0,0,1
1713556187.3925424,674,10.0.2.2,10.0.4.2,7676,7878,17,674,2,3,0,1713556187387726000,785,1713556187386941000,1,2,0,0,0,0,0
1713556187.4931877,675,10.0.2.2,10.0.4.2,7676,7878,17,675,2,3,0,1713556187491002000,1675340474,0,4,0,0,0,0,0,2
1713556187.4931877,675,10.0.2.2,10.0.4.2,7676,7878,17,675,2,3,0,1713556187489595000,543,1713556187489052000,2,1,0,0,0,0,1
1713556187.4931877,675,10.0.2.2,10.0.4.2,7676,7878,17,675,2,3,0,1713556187488165000,753,1713556187487412000,1,2,0,0,0,0,0
1713556187.5937674,676,10.0.2.2,10.0.4.2,7676,7878,17,676,2,3,0,1713556187591578000,1675441050,0,4,0,0,0,0,0,2
1713556187.5937674,676,10.0.2.2,10.0.4.2,7676,7878,17,676,2,3,0,1713556187590090000,534,1713556187589556000,2,1,0,0,0,0,1
1713556187.5937674,676,10.0.2.2,10.0.4.2,7676,7878,17,676,2,3,0,1713556187588573000,700,1713556187587873000,1,2,0,0,0,0,0
1713556187.6940987,677,10.0.2.2,10.0.4.2,7676,7878,17,677,2,3,0,1713556187691842000,1675541314,0,4,0,0,0,0,0,2
1713556187.6940987,677,10.0.2.2,10.0.4.2,7676,7878,17,677,2,3,0,1713556187690414000,456,1713556187689958000,2,1,0,0,0,0,1
1713556187.6940987,677,10.0.2.2,10.0.4.2,7676,7878,17,677,2,3,0,1713556187689030000,725,1713556187688305000,1,2,0,0,0,0,0
1713556187.7944274,678,10.0.2.2,10.0.4.2,7676,7878,17,678,2,3,0,1713556187792205000,1675641677,0,4,0,0,0,0,0,2
1713556187.7944274,678,10.0.2.2,10.0.4.2,7676,7878,17,678,2,3,0,1713556187790712000,544,1713556187790168000,2,1,0,0,0,0,1
1713556187.7944274,678,10.0.2.2,10.0.4.2,7676,7878,17,678,2,3,0,1713556187789510000,760,1713556187788750000,1,2,0,0,0,0,0
1713556187.8950176,679,10.0.2.2,10.0.4.2,7676,7878,17,679,2,3,0,1713556187892793000,1675742265,0,4,0,0,0,0,0,2
1713556187.8950176,679,10.0.2.2,10.0.4.2,7676,7878,17,679,2,3,0,1713556187891352000,515,1713556187890837000,2,1,0,0,0,0,1
1713556187.8950176,679,10.0.2.2,10.0.4.2,7676,7878,17,679,2,3,0,1713556187890068000,787,1713556187889281000,1,2,0,0,0,0,0
1713556187.995536,680,10.0.2.2,10.0.4.2,7676,7878,17,680,2,3,0,1713556187993229000,1675842701,0,4,0,0,0,0,0,2
1713556187.995536,680,10.0.2.2,10.0.4.2,7676,7878,17,680,2,3,0,1713556187991818000,664,1713556187991154000,2,1,0,0,0,0,1
1713556187.995536,680,10.0.2.2,10.0.4.2,7676,7878,17,680,2,3,0,1713556187990447000,718,1713556187989729000,1,2,0,0,0,0,0
1713556188.0960505,681,10.0.2.2,10.0.4.2,7676,7878,17,681,2,3,0,1713556188093835000,1675943307,0,4,0,0,0,0,0,2
1713556188.0960505,681,10.0.2.2,10.0.4.2,7676,7878,17,681,2,3,0,1713556188092378000,483,1713556188091895000,2,1,0,0,0,0,1
1713556188.0960505,681,10.0.2.2,10.0.4.2,7676,7878,17,681,2,3,0,1713556188090981000,742,1713556188090239000,1,2,0,0,0,0,0
1713556188.196174,682,10.0.2.2,10.0.4.2,7676,7878,17,682,2,3,0,1713556188194026000,1676043498,0,4,0,0,0,0,0,2
1713556188.196174,682,10.0.2.2,10.0.4.2,7676,7878,17,682,2,3,0,1713556188192671000,485,1713556188192186000,2,1,0,0,0,0,1
1713556188.196174,682,10.0.2.2,10.0.4.2,7676,7878,17,682,2,3,0,1713556188191373000,612,1713556188190761000,1,2,0,0,0,0,0
1713556188.296558,683,10.0.2.2,10.0.4.2,7676,7878,17,683,2,3,0,1713556188294408000,1676143880,0,4,0,0,0,0,0,2
1713556188.296558,683,10.0.2.2,10.0.4.2,7676,7878,17,683,2,3,0,1713556188293107000,533,1713556188292574000,2,1,0,0,0,0,1
1713556188.296558,683,10.0.2.2,10.0.4.2,7676,7878,17,683,2,3,0,1713556188291858000,710,1713556188291148000,1,2,0,0,0,0,0
1713556188.3972452,684,10.0.2.2,10.0.4.2,7676,7878,17,684,2,3,0,1713556188394875000,1676244347,0,4,0,0,0,0,0,2
1713556188.3972452,684,10.0.2.2,10.0.4.2,7676,7878,17,684,2,3,0,1713556188393522000,474,1713556188393048000,2,1,0,0,0,0,1
1713556188.3972452,684,10.0.2.2,10.0.4.2,7676,7878,17,684,2,3,0,1713556188392345000,685,1713556188391660000,1,2,0,0,0,0,0
1713556188.497556,685,10.0.2.2,10.0.4.2,7676,7878,17,685,2,3,0,1713556188495391000,1676344863,0,4,0,0,0,0,0,2
1713556188.497556,685,10.0.2.2,10.0.4.2,7676,7878,17,685,2,3,0,1713556188493948000,518,1713556188493430000,2,1,0,0,0,0,1
1713556188.497556,685,10.0.2.2,10.0.4.2,7676,7878,17,685,2,3,0,1713556188492751000,725,1713556188492026000,1,2,0,0,0,0,0
1713556188.598306,686,10.0.2.2,10.0.4.2,7676,7878,17,686,2,3,0,1713556188595674000,1676445146,0,4,0,0,0,0,0,2
1713556188.598306,686,10.0.2.2,10.0.4.2,7676,7878,17,686,2,3,0,1713556188594217000,530,1713556188593687000,2,1,0,0,0,0,1
1713556188.598306,686,10.0.2.2,10.0.4.2,7676,7878,17,686,2,3,0,1713556188593028000,600,1713556188592428000,1,2,0,0,0,0,0
1713556188.6979103,687,10.0.2.2,10.0.4.2,7676,7878,17,687,2,3,0,1713556188695833000,1676545305,0,4,0,0,0,0,0,2
1713556188.6979103,687,10.0.2.2,10.0.4.2,7676,7878,17,687,2,3,0,1713556188694465000,454,1713556188694011000,2,1,0,0,0,0,1
1713556188.6979103,687,10.0.2.2,10.0.4.2,7676,7878,17,687,2,3,0,1713556188693327000,605,1713556188692722000,1,2,0,0,0,0,0
1713556188.7987683,688,10.0.2.2,10.0.4.2,7676,7878,17,688,2,3,0,1713556188796564000,1676646036,0,4,0,0,0,0,0,2
1713556188.7987683,688,10.0.2.2,10.0.4.2,7676,7878,17,688,2,3,0,1713556188795038000,513,1713556188794525000,2,1,0,0,0,0,1
1713556188.7987683,688,10.0.2.2,10.0.4.2,7676,7878,17,688,2,3,0,1713556188793827000,658,1713556188793169000,1,2,0,0,0,0,0
1713556188.8988993,689,10.0.2.2,10.0.4.2,7676,7878,17,689,2,3,0,1713556188896705000,1676746177,0,4,0,0,0,0,0,2
1713556188.8988993,689,10.0.2.2,10.0.4.2,7676,7878,17,689,2,3,0,1713556188895265000,445,1713556188894820000,2,1,0,0,0,0,1
1713556188.8988993,689,10.0.2.2,10.0.4.2,7676,7878,17,689,2,3,0,1713556188894146000,690,1713556188893456000,1,2,0,0,0,0,0
1713556188.9990308,690,10.0.2.2,10.0.4.2,7676,7878,17,690,2,3,0,1713556188996926000,1676846398,0,4,0,0,0,0,0,2
1713556188.9990308,690,10.0.2.2,10.0.4.2,7676,7878,17,690,2,3,0,1713556188995551000,485,1713556188995066000,2,1,0,0,0,0,1
1713556188.9990308,690,10.0.2.2,10.0.4.2,7676,7878,17,690,2,3,0,1713556188994388000,592,1713556188993796000,1,2,0,0,0,0,0
1713556189.0999267,691,10.0.2.2,10.0.4.2,7676,7878,17,691,2,3,0,1713556189097765000,1676947237,0,4,0,0,0,0,0,2
1713556189.0999267,691,10.0.2.2,10.0.4.2,7676,7878,17,691,2,3,0,1713556189096282000,520,1713556189095762000,2,1,0,0,0,0,1
1713556189.0999267,691,10.0.2.2,10.0.4.2,7676,7878,17,691,2,3,0,1713556189094935000,644,1713556189094291000,1,2,0,0,0,0,0
1713556189.2000542,692,10.0.2.2,10.0.4.2,7676,7878,17,692,2,3,0,1713556189197835000,1677047307,0,4,0,0,0,0,0,2
1713556189.2000542,692,10.0.2.2,10.0.4.2,7676,7878,17,692,2,3,0,1713556189196515000,452,1713556189196063000,2,1,0,0,0,0,1
1713556189.2000542,692,10.0.2.2,10.0.4.2,7676,7878,17,692,2,3,0,1713556189195258000,656,1713556189194602000,1,2,0,0,0,0,0
1713556189.300766,693,10.0.2.2,10.0.4.2,7676,7878,17,693,2,3,0,1713556189298580000,1677148052,0,4,0,0,0,0,0,2
1713556189.300766,693,10.0.2.2,10.0.4.2,7676,7878,17,693,2,3,0,1713556189297185000,611,1713556189296574000,2,1,0,0,0,0,1
1713556189.300766,693,10.0.2.2,10.0.4.2,7676,7878,17,693,2,3,0,1713556189295894000,796,1713556189295098000,1,2,0,0,0,0,0
1713556189.401037,694,10.0.2.2,10.0.4.2,7676,7878,17,694,2,3,0,1713556189398707000,1677248179,0,4,0,0,0,0,0,2
1713556189.401037,694,10.0.2.2,10.0.4.2,7676,7878,17,694,2,3,0,1713556189397310000,532,1713556189396778000,2,1,0,0,0,0,1
1713556189.401037,694,10.0.2.2,10.0.4.2,7676,7878,17,694,2,3,0,1713556189396095000,716,1713556189395379000,1,2,0,0,0,0,0
1713556189.5015755,695,10.0.2.2,10.0.4.2,7676,7878,17,695,2,3,0,1713556189499263000,1677348735,0,4,0,0,0,0,0,2
1713556189.5015755,695,10.0.2.2,10.0.4.2,7676,7878,17,695,2,3,0,1713556189497857000,520,1713556189497337000,2,1,0,0,0,0,1
1713556189.5015755,695,10.0.2.2,10.0.4.2,7676,7878,17,695,2,3,0,1713556189496664000,679,1713556189495985000,1,2,0,0,0,0,0
1713556189.602315,696,10.0.2.2,10.0.4.2,7676,7878,17,696,2,3,0,1713556189600004000,1677449476,0,4,0,0,0,0,0,2
1713556189.602315,696,10.0.2.2,10.0.4.2,7676,7878,17,696,2,3,0,1713556189598403000,611,1713556189597792000,2,1,0,0,0,0,1
1713556189.602315,696,10.0.2.2,10.0.4.2,7676,7878,17,696,2,3,0,1713556189597106000,749,1713556189596357000,1,2,0,0,0,0,0
1713556189.7024105,697,10.0.2.2,10.0.4.2,7676,7878,17,697,2,3,0,1713556189699840000,1677549312,0,4,0,0,0,0,0,2
1713556189.7024105,697,10.0.2.2,10.0.4.2,7676,7878,17,697,2,3,0,1713556189698451000,456,1713556189697995000,2,1,0,0,0,0,1
1713556189.7024105,697,10.0.2.2,10.0.4.2,7676,7878,17,697,2,3,0,1713556189697293000,632,1713556189696661000,1,2,0,0,0,0,0
1713556189.802713,698,10.0.2.2,10.0.4.2,7676,7878,17,698,2,3,0,1713556189800332000,1677649804,0,4,0,0,0,0,0,2
1713556189.802713,698,10.0.2.2,10.0.4.2,7676,7878,17,698,2,3,0,1713556189798920000,460,1713556189798460000,2,1,0,0,0,0,1
1713556189.802713,698,10.0.2.2,10.0.4.2,7676,7878,17,698,2,3,0,1713556189797714000,626,1713556189797088000,1,2,0,0,0,0,0
1713556189.9033966,699,10.0.2.2,10.0.4.2,7676,7878,17,699,2,3,0,1713556189901122000,1677750594,0,4,0,0,0,0,0,2
1713556189.9033966,699,10.0.2.2,10.0.4.2,7676,7878,17,699,2,3,0,1713556189899505000,626,1713556189898879000,2,1,0,0,0,0,1
1713556189.9033966,699,10.0.2.2,10.0.4.2,7676,7878,17,699,2,3,0,1713556189898183000,678,1713556189897505000,1,2,0,0,0,0,0
1713556190.0035398,700,10.0.2.2,10.0.4.2,7676,7878,17,700,2,3,0,1713556190001354000,1677850826,0,4,0,0,0,0,0,2
1713556190.0035398,700,10.0.2.2,10.0.4.2,7676,7878,17,700,2,3,0,1713556189999952000,569,1713556189999383000,2,1,0,0,0,0,1
1713556190.0035398,700,10.0.2.2,10.0.4.2,7676,7878,17,700,2,3,0,1713556189998600000,683,1713556189997917000,1,2,0,0,0,0,0
1713556190.1037905,701,10.0.2.2,10.0.4.2,7676,7878,17,701,2,3,0,1713556190101626000,1677951098,0,4,0,0,0,0,0,2
1713556190.1037905,701,10.0.2.2,10.0.4.2,7676,7878,17,701,2,3,0,1713556190100214000,452,1713556190099762000,2,1,0,0,0,0,1
1713556190.1037905,701,10.0.2.2,10.0.4.2,7676,7878,17,701,2,3,0,1713556190099022000,737,1713556190098285000,1,2,0,0,0,0,0
1713556190.2042248,702,10.0.2.2,10.0.4.2,7676,7878,17,702,2,3,0,1713556190202078000,1678051550,0,4,0,0,0,0,0,2
1713556190.2042248,702,10.0.2.2,10.0.4.2,7676,7878,17,702,2,3,0,1713556190200742000,549,1713556190200193000,2,1,0,0,0,0,1
1713556190.2042248,702,10.0.2.2,10.0.4.2,7676,7878,17,702,2,3,0,1713556190199402000,685,1713556190198717000,1,2,0,0,0,0,0
1713556190.3049767,703,10.0.2.2,10.0.4.2,7676,7878,17,703,2,3,0,1713556190302733000,1678152205,0,4,0,0,0,0,0,2
1713556190.3049767,703,10.0.2.2,10.0.4.2,7676,7878,17,703,2,3,0,1713556190301342000,534,1713556190300808000,2,1,0,0,0,0,1
1713556190.3049767,703,10.0.2.2,10.0.4.2,7676,7878,17,703,2,3,0,1713556190300037000,815,1713556190299222000,1,2,0,0,0,0,0
1713556190.4057615,704,10.0.2.2,10.0.4.2,7676,7878,17,704,2,3,0,1713556190403002000,1678252474,0,4,0,0,0,0,0,2
1713556190.4057615,704,10.0.2.2,10.0.4.2,7676,7878,17,704,2,3,0,1713556190401604000,524,1713556190401080000,2,1,0,0,0,0,1
1713556190.4057615,704,10.0.2.2,10.0.4.2,7676,7878,17,704,2,3,0,1713556190400349000,728,1713556190399621000,1,2,0,0,0,0,0
1713556190.5054014,705,10.0.2.2,10.0.4.2,7676,7878,17,705,2,3,0,1713556190503212000,1678352684,0,4,0,0,0,0,0,2
1713556190.5054014,705,10.0.2.2,10.0.4.2,7676,7878,17,705,2,3,0,1713556190501857000,457,1713556190501400000,2,1,0,0,0,0,1
1713556190.5054014,705,10.0.2.2,10.0.4.2,7676,7878,17,705,2,3,0,1713556190500679000,686,1713556190499993000,1,2,0,0,0,0,0
1713556190.6062725,706,10.0.2.2,10.0.4.2,7676,7878,17,706,2,3,0,1713556190603607000,1678453079,0,4,0,0,0,0,0,2
1713556190.6062725,706,10.0.2.2,10.0.4.2,7676,7878,17,706,2,3,0,1713556190602217000,451,1713556190601766000,2,1,0,0,0,0,1
1713556190.6062725,706,10.0.2.2,10.0.4.2,7676,7878,17,706,2,3,0,1713556190600998000,652,1713556190600346000,1,2,0,0,0,0,0
1713556190.7060874,707,10.0.2.2,10.0.4.2,7676,7878,17,707,2,3,0,1713556190703990000,1678553462,0,4,0,0,0,0,0,2
1713556190.7060874,707,10.0.2.2,10.0.4.2,7676,7878,17,707,2,3,0,1713556190702614000,464,1713556190702150000,2,1,0,0,0,0,1
1713556190.7060874,707,10.0.2.2,10.0.4.2,7676,7878,17,707,2,3,0,1713556190701445000,742,1713556190700703000,1,2,0,0,0,0,0
1713556190.8068454,708,10.0.2.2,10.0.4.2,7676,7878,17,708,2,3,0,1713556190804570000,1678654042,0,4,0,0,0,0,0,2
1713556190.8068454,708,10.0.2.2,10.0.4.2,7676,7878,17,708,2,3,0,1713556190803162000,464,1713556190802698000,2,1,0,0,0,0,1
1713556190.8068454,708,10.0.2.2,10.0.4.2,7676,7878,17,708,2,3,0,1713556190801937000,736,1713556190801201000,1,2,0,0,0,0,0
1713556190.9070535,709,10.0.2.2,10.0.4.2,7676,7878,17,709,2,3,0,1713556190904791000,1678754263,0,4,0,0,0,0,0,2
1713556190.9070535,709,10.0.2.2,10.0.4.2,7676,7878,17,709,2,3,0,1713556190903373000,440,1713556190902933000,2,1,0,0,0,0,1
1713556190.9070535,709,10.0.2.2,10.0.4.2,7676,7878,17,709,2,3,0,1713556190902163000,637,1713556190901526000,1,2,0,0,0,0,0
1713556191.0071752,710,10.0.2.2,10.0.4.2,7676,7878,17,710,2,3,0,1713556191005051000,1678854523,0,4,0,0,0,0,0,2
1713556191.0071752,710,10.0.2.2,10.0.4.2,7676,7878,17,710,2,3,0,1713556191003723000,464,1713556191003259000,2,1,0,0,0,0,1
1713556191.0071752,710,10.0.2.2,10.0.4.2,7676,7878,17,710,2,3,0,1713556191002574000,615,1713556191001959000,1,2,0,0,0,0,0
1713556191.1078975,711,10.0.2.2,10.0.4.2,7676,7878,17,711,2,3,0,1713556191105776000,1678955248,0,4,0,0,0,0,0,2
1713556191.1078975,711,10.0.2.2,10.0.4.2,7676,7878,17,711,2,3,0,1713556191104404000,510,1713556191103894000,2,1,0,0,0,0,1
1713556191.1078975,711,10.0.2.2,10.0.4.2,7676,7878,17,711,2,3,0,1713556191103075000,678,1713556191102397000,1,2,0,0,0,0,0
1713556191.2081769,712,10.0.2.2,10.0.4.2,7676,7878,17,712,2,3,0,1713556191206030000,1679055502,0,4,0,0,0,0,0,2
1713556191.2081769,712,10.0.2.2,10.0.4.2,7676,7878,17,712,2,3,0,1713556191204658000,457,1713556191204201000,2,1,0,0,0,0,1
1713556191.2081769,712,10.0.2.2,10.0.4.2,7676,7878,17,712,2,3,0,1713556191203357000,613,1713556191202744000,1,2,0,0,0,0,0
1713556191.309141,713,10.0.2.2,10.0.4.2,7676,7878,17,713,2,3,0,1713556191306766000,1679156238,0,4,0,0,0,0,0,2
1713556191.309141,713,10.0.2.2,10.0.4.2,7676,7878,17,713,2,3,0,1713556191305397000,626,1713556191304771000,2,1,0,0,0,0,1
1713556191.309141,713,10.0.2.2,10.0.4.2,7676,7878,17,713,2,3,0,1713556191304000000,825,1713556191303175000,1,2,0,0,0,0,0
1713556191.4090364,714,10.0.2.2,10.0.4.2,7676,7878,17,714,2,3,0,1713556191406695000,1679256167,0,4,0,0,0,0,0,2
1713556191.4090364,714,10.0.2.2,10.0.4.2,7676,7878,17,714,2,3,0,1713556191405400000,531,1713556191404869000,2,1,0,0,0,0,1
1713556191.4090364,714,10.0.2.2,10.0.4.2,7676,7878,17,714,2,3,0,1713556191404208000,668,1713556191403540000,1,2,0,0,0,0,0
1713556191.5098755,715,10.0.2.2,10.0.4.2,7676,7878,17,715,2,3,0,1713556191507577000,1679357049,0,4,0,0,0,0,0,2
1713556191.5098755,715,10.0.2.2,10.0.4.2,7676,7878,17,715,2,3,0,1713556191506070000,583,1713556191505487000,2,1,0,0,0,0,1
1713556191.5098755,715,10.0.2.2,10.0.4.2,7676,7878,17,715,2,3,0,1713556191504679000,754,1713556191503925000,1,2,0,0,0,0,0
1713556191.610214,716,10.0.2.2,10.0.4.2,7676,7878,17,716,2,3,0,1713556191607922000,1679457394,0,4,0,0,0,0,0,2
1713556191.610214,716,10.0.2.2,10.0.4.2,7676,7878,17,716,2,3,0,1713556191606254000,494,1713556191605760000,2,1,0,0,0,0,1
1713556191.610214,716,10.0.2.2,10.0.4.2,7676,7878,17,716,2,3,0,1713556191605057000,678,1713556191604379000,1,2,0,0,0,0,0
1713556191.7100847,717,10.0.2.2,10.0.4.2,7676,7878,17,717,2,3,0,1713556191707932000,1679557404,0,4,0,0,0,0,0,2
1713556191.7100847,717,10.0.2.2,10.0.4.2,7676,7878,17,717,2,3,0,1713556191706561000,495,1713556191706066000,2,1,0,0,0,0,1
1713556191.7100847,717,10.0.2.2,10.0.4.2,7676,7878,17,717,2,3,0,1713556191705371000,683,1713556191704688000,1,2,0,0,0,0,0
1713556191.8109615,718,10.0.2.2,10.0.4.2,7676,7878,17,718,2,3,0,1713556191808343000,1679657815,0,4,0,0,0,0,0,2
1713556191.8109615,718,10.0.2.2,10.0.4.2,7676,7878,17,718,2,3,0,1713556191806988000,538,1713556191806450000,2,1,0,0,0,0,1
1713556191.8109615,718,10.0.2.2,10.0.4.2,7676,7878,17,718,2,3,0,1713556191805738000,687,1713556191805051000,1,2,0,0,0,0,0
1713556191.9110649,719,10.0.2.2,10.0.4.2,7676,7878,17,719,2,3,0,1713556191908928000,1679758400,0,4,0,0,0,0,0,2
1713556191.9110649,719,10.0.2.2,10.0.4.2,7676,7878,17,719,2,3,0,1713556191907532000,599,1713556191906933000,2,1,0,0,0,0,1
1713556191.9110649,719,10.0.2.2,10.0.4.2,7676,7878,17,719,2,3,0,1713556191906189000,694,1713556191905495000,1,2,0,0,0,0,0
1713556192.0113778,720,10.0.2.2,10.0.4.2,7676,7878,17,720,2,3,0,1713556192009200000,1679858672,0,4,0,0,0,0,0,2
