collector_timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,seq_num,reporting_sw,hops,egress_port_tx_util,egress_timestamp,hop_latency,ingress_timestamp,l1_egress_port_id,l1_ingress_port_id,l2_egress_port_id,l2_ingress_port_id,queue_occupancy,queue_occupancy_id,switch_id
1713561750.7849646,20,10.0.2.2,10.0.4.2,7676,7878,17,20,2,3,0,1713561750782503000,2943664679,0,4,0,0,0,0,0,2
1713561750.7849646,20,10.0.2.2,10.0.4.2,7676,7878,17,20,2,3,0,1713561750780987000,493,1713561750780494000,2,1,0,0,0,0,1
1713561750.7849646,20,10.0.2.2,10.0.4.2,7676,7878,17,20,2,3,0,1713561750779798000,672,1713561750779126000,1,2,0,0,0,0,0
1713561750.887555,21,10.0.2.2,10.0.4.2,7676,7878,17,21,2,3,0,1713561750883657000,2943765833,0,4,0,0,0,0,0,2
1713561750.887555,21,10.0.2.2,10.0.4.2,7676,7878,17,21,2,3,0,1713561750881781000,729,1713561750881052000,2,1,0,0,0,0,1
1713561750.887555,21,10.0.2.2,10.0.4.2,7676,7878,17,21,2,3,0,1713561750880262000,712,1713561750879550000,1,2,0,0,0,0,0
1713561750.9861422,22,10.0.2.2,10.0.4.2,7676,7878,17,22,2,3,0,1713561750983774000,2943865950,0,4,0,0,0,0,0,2
1713561750.9861422,22,10.0.2.2,10.0.4.2,7676,7878,17,22,2,3,0,1713561750981904000,554,1713561750981350000,2,1,0,0,0,0,1
1713561750.9861422,22,10.0.2.2,10.0.4.2,7676,7878,17,22,2,3,0,1713561750980541000,629,1713561750979912000,1,2,0,0,0,0,0
1713561751.0860088,23,10.0.2.2,10.0.4.2,7676,7878,17,23,2,3,0,1713561751083526000,2943965702,0,4,0,0,0,0,0,2
1713561751.0860088,23,10.0.2.2,10.0.4.2,7676,7878,17,23,2,3,0,1713561751082131000,523,1713561751081608000,2,1,0,0,0,0,1
1713561751.0860088,23,10.0.2.2,10.0.4.2,7676,7878,17,23,2,3,0,1713561751080938000,639,1713561751080299000,1,2,0,0,0,0,0
1713561751.1865275,24,10.0.2.2,10.0.4.2,7676,7878,17,24,2,3,0,1713561751184400000,2944066576,0,4,0,0,0,0,0,2
1713561751.1865275,24,10.0.2.2,10.0.4.2,7676,7878,17,24,2,3,0,1713561751182876000,825,1713561751182051000,2,1,0,0,0,0,1
